IDP	trait	Pvalue	ES
C1024_1006	AD	9.568711898584191e-61	0.1604100213708802
C1024_1007	AD	1.2808443708456872e-73	0.198773341246875
C1024_1009	AD	9.864487432008041e-39	0.0977204553306791
C1024_1010	AD	1.1790038089659385e-22	0.0542143337178487
C1024_1012	AD	4.62007870305445e-38	0.0958562771242321
C1024_1013	AD	3.6218820905489256e-27	0.0662279625144764
C1024_1014	AD	4.0984206832204394e-154	0.4696866962035091
C1024_1015	AD	2.330866769540101e-17	0.0403233112760562
C1024_1017	AD	1.1043420089108132e-27	0.0676066322911957
C1024_1018	AD	3.220744282705141e-86	0.2375845251548994
C1024_1020	AD	8.19982236503289e-32	0.0787490451650785
C1024_1021	AD	1.886341669141335e-95	0.2668386215641177
C1024_1024	AD	7.503445573878331e-123	0.3578105374158103
C32_2	SCZ	3.2437333912695e-06	0.0764724907682788
C32_24	SCZ	0.0002042046679491	0.0480163431985325
C32_30	SCZ	2.3362229853831912e-05	0.0627589898213704
C64_2	SCZ	1.8444400367181094e-07	0.0969025755748146
C64_42	SCZ	0.0004122657940279	0.0433582072102824
C128_106	SCZ	3.388267792780924e-07	0.0925303482357466
C256_106	SCZ	2.3111428567857047e-07	0.0952775868177446
C256_142	SCZ	4.931539420099908e-06	-0.0735322329747575
C512_1	SCZ	3.59503525615222e-07	-0.0920895971724363
C512_106	SCZ	3.557113580208161e-05	0.0598642892604878
C512_295	SCZ	6.011800163092513e-06	0.0721691910898798
C512_351	SCZ	2.029100703796479e-07	-0.096224019141042
C512_383	SCZ	8.360321293250488e-06	0.0698530691040901
C1024_1	SCZ	1.0109010758738287e-06	-0.0847291174950177
C1024_106	SCZ	1.2910883752455577e-05	0.066842928367394
C1024_142	SCZ	4.0625668400312086e-05	-0.0589518693214596
C1024_159	SCZ	2.6636728631774508e-05	0.0618375017048578
C1024_351	SCZ	2.993899010647529e-07	-0.0934055717125542
C1024_485	SCZ	2.190146223064368e-06	0.0792456515895889
C1024_562	SCZ	1.4205231807510651e-05	-0.0661710520306604
C1024_577	SCZ	5.300754518495016e-06	-0.0730333838307877
C1024_628	SCZ	1.1942564641129124e-06	-0.0835276527786223
C1024_639	SCZ	2.946853857194857e-05	0.0611562481418801
C1024_646	SCZ	1.995237358010217e-06	-0.0799014680127552
C1024_660	SCZ	1.084169139915827e-05	0.0680522017855988
C1024_665	SCZ	4.376264509298234e-05	-0.0584361905059096
C1024_710	SCZ	3.3976698015747146e-05	-0.0601912061813822
C1024_715	SCZ	1.502760076027533e-05	-0.0658003210024872
C1024_737	SCZ	1.06532351368278e-05	-0.0681896637470884
C1024_749	SCZ	9.974137793599198e-06	-0.0686312149954537
C1024_763	SCZ	6.589588775210304e-07	-0.0877512090472421
C1024_768	SCZ	2.5032546858947666e-07	-0.0947078294323532
C1024_778	SCZ	3.256883212942361e-07	-0.0928143204375606
C1024_801	SCZ	4.324489101867335e-06	-0.0744627658178154
C1024_823	SCZ	3.273633278732796e-06	-0.0764275626247236
C1024_826	SCZ	1.3445023776782126e-06	0.0826835156518481
C1024_853	SCZ	4.039411453751231e-06	-0.0749534763449373
C1024_936	SCZ	2.500099884129095e-05	-0.0622985474443293
C1024_949	SCZ	3.604056858627203e-06	0.0757548326515377
C1024_958	SCZ	4.994579489531283e-07	-0.0897276787082041
C1024_966	SCZ	4.2868835383254e-05	-0.0585879101033809
C1024_969	SCZ	1.596419859441203e-05	-0.0653855221205217
C1024_1016	SCZ	2.4826279709396274e-06	-0.0783448325604241
C32_1	DB	1.0526308035657912e-10	0.0193241825404148
C32_2	DB	1.3611753999339152e-05	0.0087207496715111
C32_3	DB	0.0004257801342551	-0.0057124609185831
C32_6	DB	0.0009894282000017	-0.0049888046771488
C32_10	DB	0.0003688849113256	0.0058353515966931
C32_13	DB	0.0008861044284213	0.0050829099561377
C32_14	DB	2.227826724852248e-05	0.0082861760763447
C32_15	DB	0.0002158094878707	0.0063001995699159
C32_19	DB	0.0002747136005019	0.0060915277921289
C32_28	DB	0.0011675391650665	-0.004847038112286
C32_30	DB	3.6206224536984484e-09	0.0161047336580121
C32_31	DB	3.863226126317162e-05	0.00780069244987
C64_1	DB	4.08022432307005e-08	0.0139103351424976
C64_2	DB	1.9561504753929847e-09	0.0166600832143104
C64_3	DB	0.0003605801332909	-0.0058567956921674
C64_6	DB	0.0004799470799224	0.0056080694160003
C64_7	DB	3.599002959362974e-09	0.0161061416982367
C64_13	DB	0.0004241832440813	0.0057146543863454
C64_42	DB	1.7531365036172658e-08	0.0146744676007723
C64_50	DB	0.0006736331156362	0.0053188641258525
C64_58	DB	8.370047028325326e-05	0.007125948594791
C64_61	DB	0.0001317650477725	0.0067294492670302
C64_63	DB	1.3923429475887786e-05	0.0086990327634808
C128_1	DB	0.0001394128437469	0.0066801653314427
C128_2	DB	6.638392063443576e-06	0.0093553161219218
C128_7	DB	2.934318111419269e-09	0.0162940923906545
C128_13	DB	0.0002042628418777	0.0063481482406112
C128_55	DB	0.0002474159584004	0.0061830545382814
C128_90	DB	6.883073755122031e-05	0.0072959366483691
C128_106	DB	1.1882259148921589e-07	0.0129488886076471
C128_107	DB	3.2264151261875574e-06	0.0099965878758145
C128_108	DB	0.0002833290734018	0.0060652316298348
C128_114	DB	1.0148748225277548e-09	0.0172592607288354
C256_1	DB	2.320109086583862e-06	0.0102890331842618
C256_7	DB	5.863116287963085e-09	0.0156659059620305
C256_17	DB	2.7794344393560222e-09	0.0163452942863552
C256_87	DB	3.9091907935708745e-06	0.009826874311532
C256_90	DB	0.0001210313819453	0.0068011645154234
C256_106	DB	1.0289713248547238e-06	0.0110150317193998
C256_114	DB	3.250146401904794e-09	0.0162012069264984
C256_142	DB	1.007350587807078e-05	0.0089861417132078
C256_153	DB	1.9105343427858793e-08	0.0145977740392991
C256_191	DB	2.612647781858983e-10	0.0184971511088093
C256_237	DB	0.0001220169494531	0.0067969283613377
C256_255	DB	1.1662374695772605e-05	0.008858235738437
C512_1	DB	4.831177868431974e-10	0.0179356262661296
C512_7	DB	6.963943611431202e-07	0.0113632938463942
C512_8	DB	1.612613662506211e-06	0.0106113788448552
C512_14	DB	1.0712253717440954e-06	0.010978184178556
C512_114	DB	1.874558232607297e-09	0.0167024712847519
C512_191	DB	2.098724117602839e-15	0.0293140276691758
C512_204	DB	2.0585762579948031e-22	0.0444804552977258
C512_213	DB	2.798865172765172e-14	0.0269110953069446
C512_224	DB	2.333060467687e-08	0.0144136800354677
C512_239	DB	5.99981300564504e-12	0.0219531947504883
C512_255	DB	5.25624664235352e-05	0.0075309893908205
C512_269	DB	8.404764461862728e-05	0.0071214081820661
C512_291	DB	3.183294597254088e-15	0.0289245000870961
C512_295	DB	2.267616916412325e-05	0.0082698310979463
C512_307	DB	1.0252720604906849e-11	0.0214633315356867
C512_315	DB	3.4839261037864337e-07	0.011982574733012
C512_319	DB	1.886007762692476e-09	0.0166953108737302
C512_326	DB	5.082173938122383e-12	0.022108731523797
C512_329	DB	2.19869831067406e-06	0.0103383252061295
C512_342	DB	4.259810093416649e-06	0.0097467521281327
C512_353	DB	1.2040528960578228e-05	0.0088272183275773
C512_361	DB	1.8815664700851813e-05	0.00843363990901
C512_362	DB	1.8249541720664e-08	0.0146376294659176
C512_364	DB	1.978250999572981e-12	0.0229716083593416
C512_383	DB	3.896664861920519e-05	0.0077933654824996
C512_387	DB	6.515339095923514e-06	0.0093713659001221
C512_409	DB	5.648638426086978e-05	0.0074682915206863
C512_417	DB	2.6890716082676882e-08	0.0142881517050307
C512_437	DB	3.12083938289282e-07	0.0120816902452026
C512_466	DB	5.211820586840276e-05	0.0075377928168282
C512_473	DB	4.159839994537169e-07	0.011822212607571
C512_485	DB	2.977895806741473e-05	0.0080283397972033
C512_491	DB	8.10973152643837e-06	0.0091771620114193
C512_492	DB	5.3688881117686014e-05	0.0075129951889678
C512_493	DB	5.177137293197212e-10	0.0178700886485528
C512_503	DB	6.998297665987119e-09	0.0155037478701057
C512_509	DB	9.40414797993445e-08	0.0131571156535787
C512_512	DB	1.2261845467020104e-05	0.0088116884147859
C1024_1	DB	6.402609932071168e-08	0.0135036713391454
C1024_14	DB	1.773370714578442e-08	0.0146623966096796
C1024_94	DB	3.9842356346057645e-09	0.0160171270804199
C1024_114	DB	4.807165812008457e-05	0.0076110327053536
C1024_142	DB	8.449453375559278e-07	0.0111884752017326
C1024_191	DB	1.9603478762503097e-17	0.0336705609399383
C1024_213	DB	4.2592996562833896e-16	0.0308002186613089
C1024_239	DB	1.4667640756967766e-08	0.0148376270542877
C1024_291	DB	2.4978259370519148e-08	0.0143530048176849
C1024_315	DB	2.116962824855535e-09	0.0165894308171929
C1024_319	DB	4.892353758390681e-10	0.0179265564116011
C1024_326	DB	6.316127731273036e-11	0.0197954874365657
C1024_329	DB	9.53281756260072e-06	0.0090357230629545
C1024_335	DB	2.435840002551978e-07	0.012302488431529
C1024_351	DB	1.572768078319578e-05	0.0085941124182723
C1024_353	DB	3.673363107295512e-06	0.0098803137228664
C1024_362	DB	3.43467415619398e-06	0.0099383433492531
C1024_364	DB	1.864064336772857e-11	0.0209102259383562
C1024_368	DB	4.3955742494946664e-10	0.0180228111804624
C1024_412	DB	5.174504047781829e-06	0.0095758380602713
C1024_461	DB	3.7306317196846334e-09	0.016078642015797
C1024_472	DB	2.1154089758327803e-10	0.0186863216734206
C1024_491	DB	9.187893506536514e-06	0.0090686639100051
C1024_493	DB	1.888780762975089e-08	0.0146057156915311
C1024_509	DB	9.40204494193777e-06	0.0090453208330867
C1024_521	DB	2.6947270098432726e-14	0.0269435214422822
C1024_523	DB	2.977895806741473e-05	0.0080293377971168
C1024_525	DB	1.8671296655262986e-07	0.0125432028670623
C1024_528	DB	2.00269889021934e-05	0.00837972900853
C1024_532	DB	3.797164580555627e-05	0.0078155091724416
C1024_550	DB	6.06504947883897e-07	0.0114853739967854
C1024_555	DB	1.8066306781766228e-06	0.0105126818200583
C1024_564	DB	1.2774098085364133e-05	0.008776364675346
C1024_575	DB	1.6463823935464712e-12	0.0231408914253899
C1024_582	DB	4.300579196336207e-06	0.0097398606704084
C1024_585	DB	8.854920918892904e-06	0.0091016117252454
C1024_598	DB	3.011352677073083e-08	0.0141849681586785
C1024_601	DB	1.7212070194313632e-09	0.0167799890716343
C1024_613	DB	3.137267429667612e-07	0.0120767036852775
C1024_638	DB	6.454634495604433e-06	0.0093811649232049
C1024_643	DB	4.888930371478639e-06	0.0096264155344161
C1024_646	DB	4.4621665425627204e-08	0.0138303800578415
C1024_665	DB	3.5434950507296826e-05	0.0078755540747743
C1024_678	DB	9.306434455925791e-10	0.0173355615242453
C1024_680	DB	1.824524074181728e-06	0.0105048965743111
C1024_687	DB	1.087458101837362e-10	0.0192985992663643
C1024_694	DB	2.4091633186908666e-12	0.0227918596750398
C1024_695	DB	2.4660423259726944e-05	0.0081969248270951
C1024_700	DB	1.8276490479766785e-07	0.0125623384797998
C1024_708	DB	1.6230656183944155e-05	0.0085642362953091
C1024_710	DB	2.680928182897999e-05	0.0081226752683746
C1024_712	DB	1.1681774673267701e-15	0.0298602246881515
C1024_725	DB	5.835899015564995e-11	0.0198692052225563
C1024_737	DB	3.418206820226941e-06	0.0099426305444179
C1024_740	DB	7.213238196448536e-10	0.0175689854483357
C1024_743	DB	3.69416854653984e-11	0.020288156847202
C1024_744	DB	8.578930823044965e-07	0.0111777474208865
C1024_747	DB	1.4676086118521909e-06	0.010698509845772
C1024_749	DB	1.9460565849165447e-10	0.0187627478546804
C1024_760	DB	2.436481485027824e-16	0.0313173873513283
C1024_764	DB	1.6448505432496322e-06	0.0105960754930098
C1024_766	DB	2.412426830556325e-06	0.0102528510421036
C1024_771	DB	1.6840683417811138e-08	0.014712031433147
C1024_778	DB	1.2317778591471322e-05	0.0088086314143336
C1024_790	DB	1.4633265316840482e-05	0.0086557232060967
C1024_796	DB	1.2049143840285109e-12	0.0234282897108823
C1024_800	DB	7.517484416660546e-07	0.0112939305847814
C1024_801	DB	3.4785934151418837e-10	0.0182376235908207
C1024_807	DB	3.947338847759169e-05	0.0077819540912005
C1024_809	DB	1.7128785409984262e-05	0.0085153201956165
C1024_810	DB	2.412426830556325e-06	0.010253420987818
C1024_813	DB	1.2893689698490837e-06	0.0108115407391879
C1024_818	DB	1.2475706663269686e-07	0.0129028106092313
C1024_825	DB	7.512209722360076e-08	0.0133606265769959
C1024_837	DB	2.412426830556325e-06	0.0102533486177492
C1024_840	DB	7.676816149265386e-10	0.0175125322234385
C1024_841	DB	2.081022493548584e-14	0.027184867956116
C1024_844	DB	6.4743984027682234e-18	0.0347101009584532
C1024_846	DB	1.5734758383852523e-10	0.0189623874203076
C1024_858	DB	4.9523722797217376e-17	0.0328082675953882
C1024_860	DB	2.0994613540089247e-07	0.0124361149349706
C1024_867	DB	3.3145141734597614e-08	0.0141014165525693
C1024_868	DB	1.2142559452227734e-07	0.0129269854687808
C1024_873	DB	2.1376725703151346e-12	0.0229008251251178
C1024_878	DB	1.233560232574103e-13	0.0255381440825652
C1024_907	DB	5.0041827855624034e-14	0.0263715213640294
C1024_911	DB	3.4102386030339846e-11	0.0203598349271288
C1024_913	DB	1.2189873743627712e-08	0.0150007592812263
C1024_921	DB	4.116799591302042e-07	0.0118338202286578
C1024_931	DB	1.2792180316946227e-10	0.0191509730888484
C1024_933	DB	4.0137090155387115e-13	0.0244470406395662
C1024_934	DB	7.321791242804208e-06	0.0092669313676932
C1024_938	DB	3.411759570596349e-07	0.0120029461899315
C1024_940	DB	4.71143305839176e-07	0.0117120439053562
C1024_943	DB	7.778054745608087e-06	0.0092145404175066
C1024_965	DB	6.606902364958482e-13	0.0239823294666135
C1024_968	DB	6.9825968878376835e-12	0.0218112004867962
C1024_972	DB	3.6199104264817624e-14	0.026671596365074
C1024_981	DB	1.3299490205714194e-10	0.0191160420286438
C1024_994	DB	1.6430524991770933e-17	0.0338370666001678
C1024_1012	DB	4.088647028372019e-15	0.0286922186885692
C1024_1017	DB	2.6627614863971175e-11	0.0205868358992435
C1024_1018	DB	1.9836542564460974e-06	0.0104284769988612
C1024_1020	DB	2.2979008165603797e-07	0.0123538251474468
C512_257	HP	3.111290679056862e-06	0.0120556976869806
C512_291	HP	1.6374025138823406e-05	0.0102853742057966
C512_486	HP	2.421280479163222e-05	-0.0098707768725743
C512_503	HP	8.658572213623204e-06	0.0109641010191219
C1024_231	HP	3.908593911739927e-05	0.0093652247558664
C1024_387	HP	5.732505392972143e-07	-0.0138686182450669
C1024_862	HP	7.748497166665503e-06	0.0110813700808842
C32_1	MCI	7.718141392361342e-13	0.0219794123146838
C32_2	MCI	8.183560537995152e-12	0.0199775901042844
C32_3	MCI	2.465767990546301e-35	0.0673290139111415
C32_7	MCI	4.979227144914975e-10	0.0165134207338739
C32_10	MCI	1.5402611913643337e-18	0.0332292969003631
C32_11	MCI	3.86987638746147e-09	0.014795155831429
C32_16	MCI	2.7513303444496176e-06	0.0093501808207643
C32_17	MCI	4.361948848768907e-12	0.0205145047460586
C32_18	MCI	0.0013973309085065	0.004332398953797
C32_19	MCI	4.361948848768907e-12	0.0205145442930942
C32_20	MCI	3.548639880918321e-05	0.007265729629483
C32_22	MCI	2.183707059436886e-08	0.0133496950615026
C32_23	MCI	4.1778926075152644e-13	0.0225034174830476
C32_24	MCI	3.3512760676813603e-09	0.0149161603245505
C32_26	MCI	7.564386181803742e-09	0.0142376662166244
C32_27	MCI	6.28205732692121e-07	0.0105647627441685
C32_30	MCI	1.589668904093665e-13	0.0233251360310278
C32_31	MCI	2.9180311486258868e-08	0.0131120371827846
C32_32	MCI	1.579975456933691e-09	0.0155456767222956
C64_1	MCI	2.0131214727553105e-06	0.0096058258749699
C64_2	MCI	3.3312062905953557e-09	0.0149218294179468
C64_3	MCI	3.0048269572326375e-36	0.0692198136106588
C64_10	MCI	1.3390544110082867e-11	0.0195609105705167
C64_11	MCI	2.551057224273276e-07	0.0113113885221465
C64_18	MCI	9.293335426700153e-16	0.0277207904925467
C64_19	MCI	1.8640729129681e-07	0.0115681634762658
C64_20	MCI	7.069933613719877e-05	0.0067084318984163
C64_22	MCI	2.294508603956591e-07	0.0113994210466585
C64_23	MCI	6.045975024825924e-09	0.014424501591018
C64_24	MCI	1.5393329781011698e-10	0.0175018101678296
C64_27	MCI	1.8791855691161964e-06	0.0096654233269561
C64_30	MCI	6.85338558457901e-07	0.0104944118695486
C64_31	MCI	6.92837072344899e-06	0.0085952297434991
C64_33	MCI	1.3007429026069616e-10	0.0176456765842689
C64_34	MCI	3.412865944665971e-05	0.0072974134342019
C64_35	MCI	9.538586370049333e-08	0.0121259255427652
C64_36	MCI	0.0002014770449858	0.0058683920333972
C64_37	MCI	4.753482004053649e-05	0.0070297687907816
C64_38	MCI	0.0006139535626217	0.0049801115097174
C64_39	MCI	1.0653285194296643e-05	0.0082439072206059
C64_40	MCI	3.27988132224114e-10	0.0168665678178745
C64_42	MCI	1.3345878706656893e-21	0.0393486945883297
C64_45	MCI	2.02303161494786e-06	0.0096055813136742
C64_46	MCI	4.8766694177999954e-05	0.0070072833100701
C64_47	MCI	0.0002366048215073	0.0057382674651252
C64_48	MCI	2.087026663779427e-05	0.0076981684511998
C64_49	MCI	1.894197898263445e-07	0.011556958136874
C64_51	MCI	6.14388426518423e-08	0.0124892552664595
C64_52	MCI	8.317061964049616e-10	0.0160831922344524
C64_53	MCI	1.2787034956380484e-05	0.0080951391942207
C64_54	MCI	1.387511912667033e-05	0.0080275257522494
C64_55	MCI	0.0006751589031647	0.0049052610958272
C64_56	MCI	2.0722619540087299e-13	0.0231022203923551
C64_58	MCI	0.0004738827880982	0.0051854656025124
C64_60	MCI	1.1358151743228368e-05	0.0081924357438401
C64_61	MCI	3.0713177957439757e-11	0.0188625491865354
C64_63	MCI	2.585485007277308e-15	0.0268418253670489
C128_2	MCI	7.085068260562384e-11	0.0181584438316595
C128_3	MCI	9.652696112404366e-42	0.0806651516177467
C128_10	MCI	4.5795037972156654e-12	0.0204737723576273
C128_13	MCI	5.045635818299026e-05	-0.0069814612924499
C128_18	MCI	1.7755932725534481e-13	0.0232329803988275
C128_19	MCI	6.019033123010277e-15	0.0261188737737369
C128_20	MCI	0.0001436676056983	0.0061377306273937
C128_22	MCI	0.0002984996403628	0.0055533985774735
C128_23	MCI	2.8295496221909577e-05	0.0074481154853618
C128_24	MCI	2.2726711487632427e-08	0.0133190594124951
C128_26	MCI	9.20443582276542e-07	0.0102512910801139
C128_27	MCI	0.0001283333965003	0.0062296815435346
C128_30	MCI	0.0002795743012654	0.0056044842853551
C128_31	MCI	0.0001104276856077	0.0063487639730658
C128_37	MCI	0.00014717082149	0.0061188120799573
C128_38	MCI	1.1192251440785456e-08	0.0139074027607423
C128_39	MCI	1.6284705528293514e-06	0.0097834624497491
C128_42	MCI	5.2597494879574666e-08	0.0126219059078183
C128_47	MCI	3.595027322794957e-05	0.0072544356729078
C128_49	MCI	0.0001825292931991	0.0059471143508958
C128_51	MCI	6.480703259497268e-10	0.0162954381518315
C128_52	MCI	3.2429618420080006e-06	0.0092171933632557
C128_53	MCI	1.3632124284621256e-08	0.0137425030322932
C128_56	MCI	6.813078073950435e-10	0.0162533448548805
C128_60	MCI	1.0036345500413003e-05	0.0082936173826551
C128_63	MCI	1.992442348211304e-09	0.0153529996119206
C128_65	MCI	5.175988662865999e-05	0.0069609807740557
C128_69	MCI	4.754301259199855e-06	0.0089018543409497
C128_70	MCI	9.412151935849862e-05	0.0064790880836062
C128_71	MCI	1.0337457339889424e-06	0.010157094805279
C128_72	MCI	0.0002498628004419	0.0056953264588501
C128_74	MCI	2.6146850617779037e-05	0.0075128353869561
C128_78	MCI	0.0003078152185124	0.0055287119620705
C128_79	MCI	4.048778825453762e-07	0.0109276869825337
C128_83	MCI	0.0001544200782921	0.0060807211923766
C128_86	MCI	0.0001314832672302	0.006210480051261
C128_90	MCI	2.124746892449836e-06	0.0095652438565309
C128_91	MCI	4.776909918303432e-06	0.0088980227954328
C128_92	MCI	2.2341207948276077e-08	0.0133309243416228
C128_94	MCI	1.0556068077900917e-05	0.0082503020942803
C128_100	MCI	1.875409971010257e-05	0.0077835917506811
C128_106	MCI	2.27049577990388e-05	0.0076292588717539
C128_107	MCI	1.593473119924922e-16	0.0292360840713546
C128_108	MCI	2.1607703752617892e-14	0.0250296240903604
C128_113	MCI	6.85338558457901e-07	0.0104926134894202
C128_114	MCI	7.575958869624917e-20	0.0358355773007369
C128_118	MCI	0.0002014770449858	0.0058688525075281
C128_122	MCI	1.932700012145325e-09	0.0153793500898145
C128_128	MCI	0.0001104276856077	0.0063503282154257
C256_1	MCI	2.7156666577401392e-45	0.0881364788818414
C256_2	MCI	0.0001051460729176	0.0063897826555947
C256_3	MCI	4.3577034706740896e-21	0.0383191937927747
C256_10	MCI	6.328765909001722e-20	0.0359958814901593
C256_18	MCI	8.626534565343125e-11	0.0179905610064044
C256_19	MCI	4.780693069145321e-07	0.0107907983904816
C256_22	MCI	5.977089526390177e-05	0.0068458416898632
C256_23	MCI	0.0001782381543551	0.0059645662201789
C256_26	MCI	1.8425194942708315e-06	0.0096804271727109
C256_27	MCI	8.958073095455863e-05	0.0065166495187927
C256_32	MCI	0.0001477624586856	0.0061161799759486
C256_37	MCI	0.000144245965482	0.0061363225067747
C256_38	MCI	3.020167656618968e-07	0.0111719837747834
C256_40	MCI	6.27989520387639e-06	0.0086744545283556
C256_42	MCI	1.1231936206540217e-07	0.0119903760262752
C256_47	MCI	1.6692880972919224e-05	0.0078788122962733
C256_51	MCI	5.001150372704315e-09	0.0145811980376005
C256_53	MCI	2.7639609803749236e-09	0.0150771278353293
C256_56	MCI	1.818408712574452e-09	0.0154261549655521
C256_57	MCI	2.708190048594428e-05	0.0074870198715175
C256_58	MCI	6.029363737919204e-07	0.0106010632291221
C256_59	MCI	1.875409971010257e-05	0.0077821161912183
C256_60	MCI	4.363834297331769e-05	0.0070996074573522
C256_63	MCI	1.2671294024825806e-05	0.0081020146062058
C256_65	MCI	4.024559214149966e-06	0.0090391288599057
C256_70	MCI	0.0001712965128437	0.0059963282494802
C256_72	MCI	2.744067882793304e-05	0.007473053475389
C256_86	MCI	0.0001325493242454	0.0062034793943209
C256_87	MCI	0.000168591759946	0.0060101674743229
C256_90	MCI	1.9836702367110496e-06	0.0096178103812816
C256_92	MCI	7.874504068296008e-08	0.0122838257134421
C256_94	MCI	3.128608120826736e-05	0.0073664806852895
C256_105	MCI	9.18061205351035e-08	0.01215810135453
C256_106	MCI	4.918400551204457e-05	0.0070007190965544
C256_107	MCI	2.41540522292988e-05	0.0075767786991662
C256_108	MCI	3.193959913833575e-09	0.014955589631165
C256_110	MCI	3.3312062905953557e-09	0.0149201929994174
C256_111	MCI	1.205238712496981e-05	0.0081451489924143
C256_113	MCI	1.96426664677352e-06	0.0096284180871244
C256_114	MCI	4.656551339589569e-09	0.0146419212338176
C256_118	MCI	2.639189748050464e-43	0.0839461554122556
C256_122	MCI	1.9873565300937298e-05	0.0077383016717571
C256_125	MCI	0.0001341637011858	0.006193421865614
C256_135	MCI	1.2454053578077002e-13	0.0235353736449331
C256_153	MCI	4.2012146764525655e-06	0.0090027905564174
